ROW,PROJECT,DATE,DAY,MONTH,YEAR,SITE,SAMPLE,SUBSTRATE,AVERAGE_DEPTH,CPOM_OM_AREA_g_m2,CPOM_ASH_AREA_g_m2,EPIL_OM_AREA_g_m2,EPIL_ASH_AREA_g_m2,EPIL_CHLA_MG_M2_HAUER,EPIL_PHAEO_MG_M2_HAUER,EPIL_640_664,PHICOCYANIN_MG_M2,EPIL_CHLA_MG_M2_RITCHIE,EPIL_CHLB_MG_M2_RITCHIE,EPIL_CHLC_MG_M2_RITCHIE,EPIL_CHLD_MG_M2_RITCHIE,EPIL_CHL_TOTAL_MG_M2_RITCHIE,EPIP_OM_AREA_g_m2,EPIP_ASH_AREA_g_m2,EPIP_CHLA_MG_M2_HAUER,EPIP_PHAEO_MG_M2_HAUER,EPIP_640_664,EPIP_PHICOCYANIN_MG_M2,EPIP_CHLA_MG_M2_RITCHIE,EPIP_CHLB_MG_M2_RITCHIE,EPIP_CHLC_MG_M2_RITCHIE,EPIP_CHLD_MG_M2_RITCHIE,EPIP_CHL_TOTAL_MG_M2_RITCHIE,FBOM_AREA_g_m2,FBOM_ASH_AREA_g_m2,FBOM_CHLA_MG_M2_HAUER,FBOM_PHAEO_MG_M2_HAUER,FBOM_640_664,FBOM_PHICOCYANIN_MG_M2,FBOM_CHLA_MG_M2_RITCHIE,FBOM_CHLB_MG_M2_RITCHIE,FBOM_CHLC_MG_M2_RITCHIE,FBOM_CHLD_MG_M2_RITCHIE,FBOM_CHL_TOTAL_MG_M2_RITCHIE,FILA_OM_AREA_g_m2,FILA_ASH_AREA_g_m2,FILA_CHLA_MG_M2_HAUER,FILA_PHAEO_MG_M2_HAUER,FILA__640_664,FILA_CHLA_MG_M2_RITCHIE,FILA_CHLB_MG_M2_RITCHIE,FILA_CHLC_MG_M2_RITCHIE,FILA_CHLD_MG_M2_RITCHIE,FILA_CHL_TOTAL_MG_M2_RITCHIE,MACRO_OM_AREA_g_m2,MACRO_ASH_AREA_g_m2
142,NFAS,7/27/2020,27,7,2020,BONITA,2,COBBLE,32.0675,NA,NA,293.1046905,45.43396291,4.464055569,0.933393437,1.279069767,13.91198523,5.084490592,0.305572735,0.313144759,0.091349746,5.794591271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12E-05,1.21E-06,1.510945147,0.956931926,1.5,NA,2.147854741,0.179374277,-0.286317503,-0.035491177,2.005433542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,NFAS,7/27/2020,27,7,2020,BONITA,3,COBBLE,26.035,NA,NA,305.5401152,53.38954808,10.07690306,2.195191522,1.153005464,15.80921762,11.47270096,1.195224835,0.715463204,0.350835694,13.73429919,NA,NA,1.114453034,0.557226517,1.563380282,4.523800793,1.450854667,0.149499094,0.024508426,0.057362828,1.682234556,2.18E-05,1.99E-06,1.986098571,1.628600829,1.555555556,3.946906,2.650956598,0.51978208,-0.036087485,0.108927465,3.243595022,19.44248664,147.226245,20.49951638,6.26066311,1.736842105,19.26560071,6.929328324,2.820135006,0.869352554,29.88452242,NA,NA
144,NFAS,7/27/2020,27,7,2020,BONITA,4,COBBLE,25.0825,NA,NA,393.7970227,55.2412408,6.86621694,1.250169688,1.340425532,9.194743199,7.674813089,0.442426054,0.539663011,0.153638579,8.810591438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05E-05,8.48E-07,1.148061857,0.459224743,1.777777778,0.84327365,1.143482509,0.061391927,-0.039598818,-0.021535118,1.143747667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,NFAS,7/27/2020,27,7,2020,BONITA,5,COBBLE,21.9075,NA,NA,308.1625915,14.85719131,3.583731324,0.760450305,1.358744395,8.925772773,4.072511257,0.194561058,0.341529726,0.072555255,4.681184304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80E-05,8.16E-07,1.032229853,1.617160103,1.533333333,2.786634,1.616991286,0.043050815,0.088792386,-0.033840644,1.715004153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,NFAS,8/3/2020,3,8,2020,BONITA,1,COBBLE,29.75,NA,NA,4.435878272,34.27575314,3.447763198,1.277129185,1.172330097,4.390864747,4.121164439,0.362241022,0.322376771,0.05892816,4.864736855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75E-08,9.38E-07,-71.48925,129.8721375,1.379310345,2.788765,4.543052588,0.273627113,0.183201988,0.0685083,5.068419738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,NFAS,8/3/2020,3,8,2020,BONITA,2,COBBLE,34.75,NA,NA,2.043584801,13.57771596,6.381180133,1.926684823,1.181818182,4.13797058,7.432171897,0.211280229,0.843479582,0.086251286,8.573232524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27E-08,1.39E-07,2.120742857,4.559597143,1.32,2.206625,3.649371529,0.001530986,-0.638577914,-0.054204043,2.958144386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,NFAS,8/3/2020,3,8,2020,BONITA,3,COBBLE,30.75,NA,NA,5.507851566,35.428233,13.03629095,4.090698194,1.20035461,6.556868798,15.23322959,0.453336591,1.771085508,0.184043297,17.64179648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44E-08,1.74E-07,4.222414286,2.345785714,1.428571429,0,4.977553457,0.145547657,0.407841643,0.084838371,5.615814514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,NFAS,8/3/2020,3,8,2020,BONITA,4,COBBLE,33.25,NA,NA,13.56173714,74.04510496,40.5519981,10.98755256,1.223123732,31.76119241,46.61153937,4.252489146,4.721589209,0.853308036,56.43922613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63E-08,2.32E-07,3.738,2.8035,1.407407407,0,4.748296,0.230461,0.43280825,0.0872305,5.49882725,3.293415073,43.05840875,8.184695283,1.565143484,1.450980392,9.070285873,1.83572083,0.760480217,0.027592625,11.69413225,NA,NA
150,NFAS,8/3/2020,3,8,2020,BONITA,5,COBBLE,24,NA,NA,1.739158917,13.84019743,9.052979826,2.674271052,1.219917012,13.46313608,10.55396419,0.263120227,1.126266648,0.170969552,12.11439155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.80E-08,9.06E-07,6.8352,13.20048,1.397590361,0.1344,8.1895936,2.0944224,2.96992,0.8024192,14.056408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,NFAS,8/10/2020,10,8,2020,BONITA,1,COBBLE,22.75,NA,NA,5.359532419,36.92745897,18.88014551,7.289833962,1.254993342,6.848135533,23.6129944,1.121214884,3.413043545,0.293652008,28.44106043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81E-08,1.35E-07,NA,NA,1.370689655,1.504685,13.69982683,0.705967167,1.64161725,0.2815995,16.32910175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,NFAS,8/10/2020,10,8,2020,BONITA,2,COBBLE,26.5,NA,NA,6.566128723,57.49922444,19.47951521,11.60979107,1.287347561,3.708950766,26.71995362,1.12428685,3.81904687,0.416898286,32.08036309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08E-08,1.83E-07,NA,NA,1.303030303,1.921515,3.82971004,0.09478944,0.44831216,0.14611994,4.51895808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NFAS,8/10/2020,10,8,2020,BONITA,3,COBBLE,26.375,NA,NA,4.026664409,25.1346949,31.29365388,18.6098048,1.239550842,10.79529553,43.21924083,2.185297619,5.953891428,0.440862948,51.79957613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83E-08,1.13E-07,NA,NA,1.318181818,0.16220625,5.835528094,0.205293769,0.544315381,0.016287881,6.601463369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,NFAS,8/10/2020,10,8,2020,BONITA,4,COBBLE,20.5,NA,NA,13.65137446,64.16473367,20.19126673,11.14453034,1.252018454,10.60682332,27.31070179,1.631167238,4.257525566,0.273726193,33.47329869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34E-08,4.69E-08,NA,NA,1.347826087,0.52398,5.138559132,0.210510184,0.5659025,0.002891579,5.917896842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,NFAS,8/10/2020,10,8,2020,BONITA,5,COBBLE,22.25,NA,NA,4.058232336,26.05172368,22.27969552,9.891941318,1.239072257,11.47248602,28.77493878,0.883918569,4.251976679,0.202954707,34.11397911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72E-08,2.64E-07,NA,NA,1.36,1.741285,12.98720898,0.349091375,1.331687929,0.060651911,14.72872602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,NFAS,8/24/2020,24,8,2020,BONITA,1,COBBLE,18,NA,NA,8.796928866,51.35828841,21.59916118,35.39309289,1,8.393093242,32.70726819,16.29365557,11.37725935,1.818997441,62.19734363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48E-08,5.17E-08,NA,NA,1.326530612,7.1244,5.52796425,0.69909975,0.782366625,0.23787225,7.247338875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,NFAS,8/24/2020,24,8,2020,BONITA,2,COBBLE,23,NA,NA,23.45380025,132.9623529,10.40624422,147.4003053,1.171417415,17.84213363,93.58186223,48.25273078,30.03914586,5.159533914,177.0337315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19E-07,5.00E-06,NA,NA,1.322033898,9.9498,17.61336212,1.595247529,2.134044176,0.631111882,21.97388206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,NFAS,8/24/2020,24,8,2020,BONITA,3,COBBLE,21,NA,NA,13.95770027,89.57106863,32.93879884,56.56816878,1.368613139,17.35096007,66.31177804,13.29344919,12.78471025,2.298703548,94.6890463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24E-07,2.33E-06,NA,NA,1.327272727,12.453,14.55352871,1.460031176,1.593499765,0.479469529,18.08662429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,NFAS,8/24/2020,24,8,2020,BONITA,4,COBBLE,19.75,NA,NA,15.02165631,113.7598949,18.90928154,42.17731272,1.293661061,15.56181861,43.41305899,11.58004875,9.080302466,1.813179936,65.88684547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.44E-08,7.10E-07,NA,NA,1.318471338,14.541925,19.57525432,1.576298618,2.471341897,0.692662706,24.31568766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,NFAS,8/24/2020,24,8,2020,BONITA,5,COBBLE,24.75,NA,NA,8.815635785,69.16727571,20.99458862,32.52537943,1.351471405,6.243902035,40.21609043,7.378651687,5.995661838,1.458339216,55.04899244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05E-07,4.52E-06,NA,NA,1.506514658,58.113,102.9428312,11.64977395,10.83978998,5.953849172,131.3869343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,NFAS,9/2/2020,2,9,2020,BONITA,1,COBBLE,20.625,NA,NA,11.39531998,69.09681298,17.38047258,14.10566639,1.512725016,12.17095562,25.94922939,3.214696459,5.343960709,0.720408649,35.22846106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.67E-08,5.54E-07,NA,NA,1.268656716,18.9193125,8.55331125,0.578528672,0.580256016,0.380634375,10.09278832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,NFAS,9/2/2020,2,9,2020,BONITA,2,COBBLE,29,NA,NA,19.22779023,139.5419272,18.96755359,26.24973935,1.598726115,14.75882409,34.37854573,5.81922076,5.434682715,1.993825436,47.62649664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14E-07,2.83E-06,NA,NA,1.343283582,32.712,42.57584733,3.329946267,3.236019133,1.8241116,50.96621047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,NFAS,9/2/2020,2,9,2020,BONITA,3,COBBLE,25,NA,NA,9.033688315,58.83823066,21.12153845,49.94341667,1.298139334,6.749924206,50.60693024,9.759358833,10.98706252,1.130783239,72.48444032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03E-07,1.39E-06,NA,NA,1.28125,6.8825,11.04776333,0.705246667,1.53657,0.47253,13.762185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,NFAS,9/2/2020,2,9,2020,BONITA,4,COBBLE,23.25,NA,NA,9.079091567,56.72249756,23.42536573,53.99488528,1.304347826,8.158087567,55.60445501,10.01087393,11.66994348,1.184421402,78.4700321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65E-08,2.02E-07,NA,NA,1.234042553,4.675575,7.5178379,0.4985885,0.6406491,0.17436105,8.83148615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,NFAS,9/2/2020,2,9,2020,BONITA,5,COBBLE,25.5,NA,NA,5.565308533,37.5453719,19.44829804,15.37653826,1.146315789,12.65289263,28.9394726,1.225680908,3.7742362,0.411305218,34.35088672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82E-06,-5.44E-07,NA,NA,1.245454545,7.64235,16.56832774,1.171934829,2.336999229,0.409776257,20.48714734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,NFAS,10/7/2020,7,10,2020,BONITA,1,COBBLE,31.875,NA,NA,4.13598297,20.57761138,20.68137633,20.18190158,1.255182626,6.667263006,32.95345483,3.250623348,6.479719708,0.518792566,43.2028012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13E-07,5.91E-07,NA,NA,1.225,12.6320625,17.40196075,1.4267505,2.139086625,0.76279425,21.730709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,NFAS,10/7/2020,7,10,2020,BONITA,2,COBBLE,33.25,NA,NA,9.031934541,52.36475965,-0.07804293,70.79664352,1.159644376,16.16394758,39.86029604,22.10498356,16.46685338,2.058473901,80.49079439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.54E-08,5.92E-07,NA,NA,1.282051282,15.67405,19.50080358,0.97024165,2.624320533,0.520446733,23.61594328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,NFAS,10/7/2020,7,10,2020,BONITA,3,COBBLE,34.25,NA,NA,9.031934541,47.48342285,15.02326393,39.57947171,1.258389262,16.95899165,38.2463516,8.369522085,9.709881924,1.241459717,57.56744536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79E-08,2.74E-07,NA,NA,1.260869565,13.977425,5.842502,0.783525833,0.918986867,0.358264133,7.90331765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,NFAS,10/7/2020,7,10,2020,BONITA,4,COBBLE,32.75,NA,NA,12.22380267,53.33751946,34.8664592,68.10900112,1.312335958,15.04422153,75.50887952,12.98688548,17.22593656,1.468177982,107.1903405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39E-08,9.02E-07,NA,NA,1.218181818,15.094475,12.03225393,0.823383033,1.352284617,0.4445747,14.65257707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,NFAS,10/7/2020,7,10,2020,BONITA,5,COBBLE,29.625,NA,NA,10.49633558,51.98185239,34.34669329,44.32057968,1.285303973,13.68995748,61.29615616,6.701426488,12.02579083,1.139540591,81.16330472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51E-07,9.92E-07,NA,NA,1.25,16.1011875,26.11437825,1.4040591,2.860130813,0.38570565,30.76444564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,RASS,7/20/2020,20,7,2020,DL,1,PEBBLE,31.125,NA,NA,12.49563759,49.08286447,14.3062055,2.434190189,1.214689266,1.087620296,16.02021311,0.969299604,1.271787201,0.08890976,18.35031324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22E-08,6.12E-07,9.497571429,2.967991071,1.217391304,1.58270625,11.9240542,-0.482006196,-1.048521214,-1.174613036,9.218984893,7.110465326,31.87578345,191.0395013,101.8301052,1.300138313,258.8176045,58.02278268,0.739448844,-6.153034394,311.4282165,NA,NA
172,RASS,7/20/2020,20,7,2020,DL,2,PEBBLE,24,NA,NA,11.43343532,50.86528313,17.72745144,6.670329187,1.265822785,1.400820895,21.6903562,4.118360765,2.050175652,0.731467079,28.59049293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30E-07,1.23E-06,13.884,6.3012,1.219512195,2.17176,18.796156,-0.41858,0.96952,-0.385084,18.962136,12.88421187,65.51587718,85.82702488,40.24021167,1.264423077,118.868037,21.28936533,-10.81504828,-10.25983644,119.0831237,NA,NA
173,RASS,7/20/2020,20,7,2020,DL,3,PEBBLE,29.125,NA,NA,4.856783959,19.28215721,8.580559959,3.522545667,1.364089776,0.74156567,10.96743538,0.613138771,0.910694352,0.077975787,12.56931557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71E-08,1.09E-06,6.665464286,8.887285714,1.25,1.36974875,12.64874202,-1.060911411,-1.171049679,-1.118657964,9.298202018,0.380690254,1.144849523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,RASS,7/20/2020,20,7,2020,DL,4,PEBBLE,16.125,NA,NA,4.083077463,20.7363279,3.770410011,0.148531303,1.5,2.698040531,4.121506033,0.204945384,0.316539707,0.02015621,4.66317415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09E-07,8.06E-07,18.78709091,-0.704515909,1.280701754,12.271125,22.03990507,-0.132603205,1.339964045,0.183191727,23.43060716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,RASS,7/20/2020,20,7,2020,DL,5,PEBBLE,25.25,NA,NA,14.79015818,72.27885998,17.28390746,1.304877782,1.240837696,5.656270929,18.90401881,1.238491835,1.620021328,0.147853996,21.91050815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59E-07,1.82E-06,30.81942857,-2.504078571,1.219178082,15.69035,33.53224168,1.050865321,2.412049536,0.468282893,37.46366307,60.73404627,519.7805617,297.0189798,144.5047396,1.315254237,400.2047707,117.8747001,-16.86436094,-20.487885,480.7291872,NA,NA
176,RASS,7/20/2020,20,7,2020,GR,1,COBBLE,14.25,NA,NA,46.89240112,356.2194983,53.57100812,23.13941643,1.268844221,7.232211973,67.86353276,15.54414437,3.998773918,2.485567069,89.89242474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85E-07,1.75E-06,26.63325,21.687075,1.417142857,20.53425,39.35646225,32.06710275,-7.788449464,1.659286286,65.29453618,111.3414546,433.3186732,196.8123193,41.82261784,1.552631579,234.8172494,78.33134256,2.061211523,6.378051234,321.5891315,NA,NA
177,RASS,7/20/2020,20,7,2020,GR,2,COBBLE,22.875,NA,NA,9.698368546,33.8519245,25.52472053,5.63516777,1.353982301,6.484975768,29.73568704,3.226784378,2.493042298,0.653742085,36.10944607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06E-07,1.13E-06,8.725178571,1.047021429,1.48,14.0612625,12.98881388,0.623340482,-0.508423018,0.115512214,13.21932852,12.20931044,17.97029512,16.00135908,-0.864938329,1.825581395,17.37621257,3.848450769,0.132196267,-0.012250054,21.34470836,NA,NA
178,RASS,7/20/2020,20,7,2020,GR,3,COBBLE,20.75,NA,NA,18.29770558,81.19972219,24.50547987,5.322527794,1.23255814,10.72257239,28.7021627,3.29906287,2.135305411,0.583699146,34.72041252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11E-08,6.23E-07,7.051227273,-4.230736364,1.272727273,10.733975,8.723533909,-0.782818273,-0.552855455,-0.148773727,7.239146818,26.83117681,71.88720841,51.38048349,3.318322892,1.669421488,57.58324162,18.95536527,0.014977956,0.506027202,77.05991673,NA,NA
179,RASS,7/20/2020,20,7,2020,GR,4,COBBLE,35.625,NA,NA,10.57876294,59.60726042,20.09761521,4.14173827,1.405472637,5.018809265,23.44430605,2.592803429,1.76383529,0.430282028,28.23137581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.79E-08,4.45E-07,4.476176471,-5.259507353,0,9.0095625,5.860664559,-0.790631912,-1.423323529,-0.071099118,3.575651912,7.836548521,10.50011857,11.28582053,1.253980058,1.588957055,12.76919641,4.704946598,0.069577442,0.158320182,17.70210638,NA,NA
180,RASS,7/20/2020,20,7,2020,GR,5,COBBLE,33.5,NA,NA,26.54511868,134.325035,151.3408489,45.58955771,1.251736111,1.07162588,179.0992633,50.0041751,12.48622755,4.92580875,246.5164933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02E-07,3.89E-06,11.926,-4.621325,1.428571429,19.1352,15.1863875,0.878492833,-1.253374583,0.343978,15.15558425,168.1163434,365.320469,423.526411,37.64679209,1.519650655,463.890311,191.5353691,-1.123393671,3.188908889,657.4934689,NA,NA
181,RASS,7/27/2020,27,7,2020,DL,1,PEBBLE,36.75,NA,NA,2.110812793,7.89987362,4.527827792,0.962960558,1.371134021,6.968608094,5.22592798,0.414665859,0.563490641,0.064759139,6.268877296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.34E-07,1.3083,4.18656,1.285714286,3.32514,3.9092445,0.2098817,-0.1353772,-0.0736225,3.910151,5.360229085,13.46624646,20.37312535,7.102557462,1.501577287,24.34613261,9.756076709,0.422763877,0.214753308,34.73984761,NA,NA
182,RASS,7/27/2020,27,7,2020,DL,2,PEBBLE,30.375,NA,NA,4.166966305,22.27526432,15.38382227,3.845955567,1.288461538,15.62869584,17.87060448,2.655589621,1.477397389,0.273920417,22.277622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.11E-08,1.23E-06,8.9211375,6.40699875,1.315789474,3.7816875,12.61889888,1.3025286,1.05468075,0.385319025,15.36150926,14.2995863,55.04342943,33.27171427,7.551557622,1.528688525,37.42903338,15.70558768,0.816937288,0.215423954,54.16716432,NA,NA
183,RASS,7/27/2020,27,7,2020,DL,3,PEBBLE,14.875,NA,NA,8.386156093,49.5320254,26.30671069,8.785448663,1.162337662,20.91375134,31.93504485,3.465858475,2.294772055,0.9284584,38.62434013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20E-07,1.67E-06,11.914875,4.513210227,1.275510204,2.2967,14.66169385,0.69801208,0.99517942,0.426963886,16.78194795,17.15964331,87.45530178,61.89614501,11.99237809,2.03654485,70.4033007,3.992135767,4.396565725,1.446155905,80.23862381,NA,NA
184,RASS,7/27/2020,27,7,2020,DL,4,PEBBLE,29.75,NA,NA,4.529412869,18.60403138,45.45220216,11.6471268,1.313099042,5.972745238,53.1336912,5.624041245,4.40715216,1.151037805,64.31626288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24E-07,2.18E-06,16.680825,7.2283575,1.328125,2.10035,21.13215983,1.338639925,2.380038675,0.498880725,25.34985898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,RASS,7/27/2020,27,7,2020,DL,5,PEBBLE,31,NA,NA,4.855322481,22.04230471,10.09563336,2.539204755,1.323369565,11.48949762,11.7727812,1.107063654,1.203917742,0.173025074,14.256863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49E-08,1.47E-07,2.364857143,3.429042857,1.333333333,1.02331,4.498919286,0.580705286,0.43989,-0.102441714,5.417099429,10.07448002,54.3334821,53.24705235,9.403202862,1.478087649,59.32611416,13.59415831,4.509654909,0.266374224,77.69664,NA,NA
186,RASS,7/27/2020,27,7,2020,GR,1,COBBLE,33.9725,NA,NA,35.97574444,202.1399564,37.14843446,20.55546707,1.349112426,17.57842452,51.13151861,-8.38712137,11.13473407,1.546468059,55.42599291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.628263,7.80076545,1.363636364,2.543521075,8.286973076,1.331755973,1.418997353,0.538355413,11.57613617,164.3464424,338.7842275,306.8510321,69.04148222,1.606060606,343.9170055,134.4005765,2.648505577,1.052908941,482.0207044,NA,NA
187,RASS,7/27/2020,27,7,2020,GR,2,COBBLE,29.5275,NA,NA,10.73777176,32.78855305,11.00717478,2.8797841,1.145228216,23.23001872,12.62245347,4.259358155,-0.132661815,0.306262343,17.05548022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23E-08,8.61E-08,3.153537,2.36515275,1.357142857,0.69153405,4.597966198,0.695192507,0.94661917,0.205402148,6.445209551,82.67663471,184.2436033,33.35134862,10.19277171,1.464566929,38.66319404,17.09720684,0.18329698,0.35403545,56.29791857,NA,NA
188,RASS,7/27/2020,27,7,2020,GR,3,COBBLE,30.25,NA,NA,18.48477477,93.18501163,47.99952338,23.80621522,1.28277635,55.36733713,62.19633928,13.56441043,4.344159836,1.765327886,81.87060858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.77E-08,6.17E-07,6.4614,6.5421675,1.387096774,5.26955,10.11075698,1.807882175,0.18280075,0.44970255,12.55120598,61.79003842,50.07549193,212.7050262,44.47468729,1.954545455,227.3375435,64.96739588,7.484701445,2.877878967,302.6687751,NA,NA
189,RASS,7/27/2020,27,7,2020,GR,4,COBBLE,30.625,NA,NA,11.68514361,56.75011253,31.72913343,11.9705367,1.234135667,39.52444706,39.98018354,-3.198731558,6.869366648,1.019487661,44.6705972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29E-07,1.37E-06,7.3591875,7.522725,1.371428571,12.5715625,11.26975806,1.951060563,0.527282875,0.425659938,14.17383188,117.2913153,183.1889081,134.7799841,15.84255954,1.666666667,143.7973133,48.03570502,2.625637013,0.685837855,195.1452459,NA,NA
190,RASS,7/27/2020,27,7,2020,GR,5,COBBLE,24.875,NA,NA,5.907878995,19.13717859,7.935405075,2.496749402,1.470338983,14.67183692,9.269110208,3.953004242,-0.243352785,0.235209335,13.21401739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11E-08,4.02E-07,2.65665,4.78197,1.45,2.31437,5.0184417,0.594109525,0.450777288,0.159719888,6.223080738,6.821631393,8.290057352,3.938298829,0.196914941,1.961538462,4.013317798,0.762470602,0.336604244,0.05979678,5.172213393,NA,NA
191,RASS,8/3/2020,3,8,2020,DL,1,PEBBLE,31.125,NA,NA,2.102190072,6.035319884,3.62119193,1.02600438,1.223529412,4.285755243,4.317368565,0.545349244,0.353060336,0.052164829,5.267969874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.29E-08,9.96E-08,1.662075,2.41000875,1.222222222,4.3730625,3.216364125,-0.2107536,0.553545675,-0.074805825,3.484372163,1.693778329,1.955197492,3.244518217,0.517095091,1.588235294,3.55671411,1.246571823,0.120078819,0.0300804,4.953463633,NA,NA
192,RASS,8/3/2020,3,8,2020,DL,2,PEBBLE,22.75,NA,NA,1.956148553,7.46809985,3.64348991,1.484242732,1.286713287,4.37743084,4.563083781,0.701648104,0.3173558,0.118939369,5.701055494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.26E-08,7.58E-09,0.552204545,0.607425,1.25,2.1960575,0.988111091,-0.404205455,-0.125861273,-0.012938545,0.445114091,1.398229197,15.01310327,5.657488356,0.670289381,1.380753138,6.069995584,2.207341493,0.069111227,-0.008955387,8.33752355,NA,NA
